Date,Open,High,Low,Close,Adj Close,Volume
2009-07-15,225.206253,227.931244,219.375000,223.956253,173.684143,15574832
2009-07-16,225.000000,227.199997,220.862503,224.387497,174.018616,9393272
2009-07-17,225.281250,234.250000,225.250000,233.287506,180.920822,12571528
2009-07-20,233.762497,249.250000,233.762497,246.425003,191.109299,20075736
2009-07-21,245.612503,246.250000,240.693756,242.893753,188.370712,14524536
2009-07-22,242.893753,246.850006,236.581253,239.975006,186.107132,15314264
2009-07-23,240.000000,247.318756,240.000000,244.843750,189.882996,17288488
2009-07-24,245.012497,252.125000,245.012497,250.456253,194.235657,14041208
2009-07-27,250.000000,255.612503,249.412506,253.487503,196.586456,10443320
2009-07-28,251.875000,254.818756,245.875000,249.631256,193.595886,14101128
2009-07-29,245.037506,249.737503,243.024994,248.087494,192.398575,13927608
2009-07-30,248.281250,252.750000,248.281250,251.743744,195.234131,22281496
2009-07-31,253.987503,259.875000,253.337494,258.043762,200.119995,16582960
2009-08-03,258.000000,261.674988,256.018738,259.556244,201.292953,14640824
2009-08-04,260.000000,260.931244,252.625000,255.468750,198.123001,9584856
2009-08-05,257.462494,263.375000,257.462494,262.325012,203.440216,10347128
2009-08-06,262.500000,262.500000,255.012497,257.299988,199.543182,6832848
2009-08-07,257.250000,257.250000,253.131256,254.956253,197.725525,9850600
2009-08-10,256.250000,264.375000,256.250000,260.962494,202.383545,12412080
2009-08-11,259.875000,263.750000,257.431244,260.587494,202.092712,9207256
2009-08-12,258.500000,258.750000,249.500000,255.350006,198.030884,7314200
2009-08-13,256.393738,260.462494,254.574997,257.975006,200.066650,11459720
2009-08-14,258.125000,258.125000,253.250000,255.293747,197.987259,4906088
2009-08-17,253.131256,253.131256,246.406250,247.812500,192.185333,10796904
2009-08-18,246.250000,249.625000,244.375000,246.668747,191.298340,10879064
2009-08-19,248.125000,248.125000,241.875000,243.937500,189.180176,7609192
2009-08-20,246.375000,249.574997,245.000000,248.806244,192.956009,4696576
2009-08-21,249.375000,255.625000,246.250000,254.137497,197.090530,9837224
2009-08-24,257.487488,260.549988,256.331238,259.487488,201.239594,5919008
2009-08-25,256.406250,263.118744,254.375000,261.875000,203.091202,8148232
2009-08-26,263.125000,273.500000,263.125000,272.456238,211.297226,14303176
2009-08-27,272.462494,275.500000,270.075012,273.975006,212.475113,13123784
2009-08-28,272.625000,274.875000,267.649994,273.831238,212.363571,7292688
2009-08-31,270.700012,270.700012,265.281250,266.393738,206.595596,10788632
2009-09-01,267.493744,273.750000,265.325012,268.112488,207.928558,11446120
2009-09-02,267.500000,272.500000,265.000000,270.606262,209.862518,7847928
2009-09-03,271.375000,275.500000,266.987488,273.399994,212.029114,13643728
2009-09-04,272.493744,277.000000,270.137512,275.131256,213.371811,9014920
2009-09-07,276.875000,278.750000,274.524994,278.024994,215.615936,8133400
2009-09-08,278.512512,279.875000,274.668762,275.475006,213.638351,7909128
2009-09-09,275.637512,277.312500,272.125000,273.712494,212.271561,7556600
2009-09-10,276.750000,281.237488,276.750000,280.037506,217.176697,8824944
2009-09-11,275.981262,284.362488,275.981262,283.424988,219.803772,9594120
2009-09-14,278.481262,282.968750,278.481262,281.268738,218.131546,6304472
2009-09-15,280.737488,284.375000,280.000000,283.818756,220.109192,6428216
2009-09-16,284.981262,290.625000,284.024994,290.006256,224.907715,10085952
2009-09-17,291.250000,296.225006,290.000000,295.237488,228.964737,10261328
2009-09-18,293.950012,298.500000,292.693756,295.531250,229.192535,5975112
2009-09-22,294.906250,302.625000,293.762512,301.268738,233.642090,13272872
2009-09-23,300.000000,300.481262,294.762512,295.868744,229.454269,10933336
2009-09-24,292.500000,292.500000,282.493744,285.556244,221.456619,44169688
2009-09-25,286.237488,286.537506,279.137512,280.062500,217.196121,21200256
2009-09-29,284.893738,287.500000,284.149994,286.918762,222.513321,6782824
2009-09-30,283.000000,290.625000,283.000000,288.299988,223.584473,8042976
2009-10-01,291.250000,293.750000,286.037506,292.093750,226.526672,15046512
2009-10-05,289.375000,291.875000,286.393738,290.387512,225.203461,7023408
2009-10-06,292.487488,294.075012,285.156250,289.043762,224.161301,10445384
2009-10-07,289.381256,291.012512,278.375000,281.593750,218.383636,15837168
2009-10-08,282.750000,283.118744,273.656250,276.350006,214.316971,18074064
2009-10-09,278.750000,284.600006,270.825012,272.200012,211.098511,25903608
2009-10-12,273.750000,280.625000,273.500000,279.924988,217.089478,9146696
2009-10-13,279.924988,279.924988,279.924988,279.924988,217.089478,0
2009-10-14,286.000000,286.000000,276.375000,281.981262,218.684143,8163800
2009-10-15,283.125000,283.956238,273.250000,277.174988,215.913895,7204728
2009-10-16,277.250000,279.950012,273.131256,273.743744,213.241013,8313992
2009-10-20,274.875000,277.875000,271.274994,273.543762,213.085266,12591872
2009-10-21,275.600006,279.875000,272.500000,277.075012,215.836029,12899344
2009-10-22,275.000000,281.250000,273.899994,276.643738,215.500092,15117160
2009-10-23,278.750000,284.375000,276.518738,282.500000,220.061996,12532216
2009-10-26,283.174988,287.424988,278.750000,284.237488,221.415482,10029776
2009-10-27,283.125000,287.493744,276.956238,280.325012,218.367676,14337256
2009-10-28,280.075012,283.500000,277.543762,282.087494,219.740631,12262776
2009-10-29,281.125000,281.125000,274.399994,276.043762,215.032669,15260688
2009-10-30,278.500000,281.125000,267.768738,275.774994,214.823334,14282728
2009-11-03,275.375000,280.912506,266.262512,267.881256,208.674255,12042264
2009-11-04,269.875000,282.500000,269.875000,279.643738,217.837036,12771288
2009-11-05,278.268738,280.281250,270.606262,277.706238,216.327698,9016400
2009-11-06,280.049988,281.250000,274.068756,277.325012,216.030746,6601328
2009-11-09,278.750000,280.000000,275.000000,279.012512,217.345261,5086712
2009-11-10,283.250000,283.731262,275.075012,277.243744,215.967422,6127880
2009-11-11,276.500000,289.375000,276.250000,288.343750,224.614105,9474696
2009-11-12,285.837494,293.625000,285.837494,290.799988,226.527512,8001216
2009-11-13,291.612488,296.812500,289.075012,294.962494,229.770020,7251216
2009-11-16,295.924988,296.837494,291.912506,293.993744,229.015381,5099088
2009-11-17,294.506256,300.600006,294.506256,299.787506,233.528564,8147944
2009-11-18,299.956238,305.424988,299.912506,304.162506,236.936584,8816704
2009-11-19,295.981262,302.500000,295.981262,301.243744,234.663040,6498616
2009-11-20,300.137512,306.125000,297.500000,303.337494,236.294022,6156416
2009-11-23,302.612488,302.612488,298.875000,300.868744,234.370819,4655008
2009-11-24,301.587494,305.862488,298.781250,304.337494,237.072952,7325904
2009-11-25,304.500000,307.125000,302.024994,304.818756,237.447876,5025976
2009-11-26,305.625000,305.674988,295.875000,299.181244,233.056320,7643840
2009-11-27,294.500000,299.375000,288.387512,290.981262,226.668716,8169288
2009-11-30,294.075012,299.112488,293.781250,297.418762,231.683380,7009016
2009-12-01,303.375000,303.375000,294.375000,299.468750,233.280289,6511080
2009-12-02,300.612488,301.000000,294.750000,299.424988,233.246185,7410024
2009-12-03,300.250000,302.375000,295.512512,297.118744,231.449722,7344480
2009-12-04,297.750000,302.937500,296.281250,297.950012,232.097275,7718720
2009-12-07,299.362488,303.306244,296.875000,298.825012,232.778839,6889896
2009-12-08,299.962494,306.375000,297.518738,305.812500,238.221939,8611792
2009-12-09,303.750000,307.750000,302.768738,307.068756,239.200485,7670064
2009-12-10,308.056244,308.056244,303.762512,306.618744,238.850067,4517448
2009-12-11,308.125000,311.081238,306.443756,307.593750,239.609512,6840432
2009-12-14,306.875000,314.750000,306.256256,312.343750,243.309616,9189776
2009-12-15,311.250000,314.375000,310.649994,313.256256,244.020462,8746848
2009-12-16,313.250000,319.500000,310.825012,318.112488,247.803406,9163072
2009-12-17,318.125000,321.493744,316.899994,319.875000,249.176407,8603088
2009-12-18,320.500000,320.500000,313.625000,315.743744,245.958237,11180776
2009-12-21,310.356262,318.100006,309.593750,313.762512,244.414841,8766008
2009-12-22,314.987488,316.262512,312.100006,312.799988,243.665009,5762168
2009-12-23,null,null,null,null,null,null
2009-12-24,null,null,null,null,null,null
2009-12-29,null,null,null,null,null,null
2009-12-30,null,null,null,null,null,null
2009-12-31,null,null,null,null,null,null
2010-01-04,326.250000,328.750000,324.412506,326.575012,254.395569,4069264
2010-01-05,327.500000,328.837494,325.012512,327.668762,255.247604,6895528
2010-01-06,335.375000,335.375000,321.887512,322.887512,251.523026,6817288
2010-01-07,323.325012,323.325012,314.774994,315.631256,245.870590,10892600
2010-01-08,314.875000,315.412506,307.250000,308.024994,239.945419,12649312
2010-01-11,309.387512,313.087494,309.250000,311.206238,242.423508,7849656
2010-01-12,312.500000,324.250000,312.500000,323.368744,251.897934,24859680
2010-01-13,309.606262,336.875000,309.606262,335.437500,261.299286,19704040
2010-01-14,334.875000,337.862488,331.274994,336.218750,261.907806,8413904
2010-01-15,336.218750,336.562500,331.768738,334.475006,260.549500,5049504
2010-01-18,332.875000,336.250000,332.000000,335.831238,261.605957,6140088
2010-01-19,335.000000,336.000000,328.512512,329.487488,256.664276,5837512
2010-01-20,331.081238,334.149994,329.750000,332.212494,258.787048,6091992
2010-01-21,330.375000,333.087494,325.000000,328.149994,255.622437,6682792
2010-01-22,325.000000,326.250000,319.000000,321.950012,250.792740,13486496
2010-01-25,318.750000,321.243744,314.750000,317.787506,247.550278,6498712
2010-01-27,316.500000,316.731262,310.643738,312.781250,243.650467,9840856
2010-01-28,314.125000,319.362488,309.937500,311.468750,242.628021,12732872
2010-01-29,306.549988,312.500000,300.600006,309.437500,241.045776,15012280
2010-02-01,305.875000,316.250000,298.762512,306.406250,238.684509,12308784
2010-02-02,312.625000,312.625000,302.706238,304.993744,237.584091,9889384
2010-02-03,306.250000,312.500000,306.250000,309.149994,240.821793,6405608
2010-02-04,308.125000,308.750000,301.562500,303.631256,236.522812,6176408
2010-02-05,298.799988,299.806244,291.125000,294.087494,229.088379,13544872
2010-02-06,null,null,null,null,null,null
2010-02-08,296.862488,305.250000,293.062500,300.450012,234.044678,9252480
2010-02-09,300.500000,310.250000,299.281250,309.225006,240.880264,10387392
2010-02-10,311.375000,312.024994,306.000000,308.368744,240.213181,7187984
2010-02-11,309.125000,314.768738,308.750000,312.306244,243.280426,6453888
2010-02-15,313.375000,317.799988,309.356262,312.331238,243.299927,8950128
2010-02-16,312.500000,318.875000,311.031250,317.681244,247.467453,4418096
2010-02-17,318.774994,320.799988,314.200012,314.831238,245.247406,7991184
2010-02-18,315.375000,318.375000,314.000000,316.706238,246.707932,3721696
2010-02-19,315.612488,318.062500,313.143738,316.549988,246.586288,5998992
2010-02-22,319.387512,323.962494,319.387512,321.043762,250.086807,5855400
2010-02-23,319.762512,323.625000,319.375000,322.662506,251.347794,3786032
2010-02-24,321.000000,324.787506,318.875000,322.037506,250.860855,5427016
2010-02-25,321.325012,328.712494,321.325012,327.168762,254.858063,8729568
2010-02-26,327.375000,328.750000,322.762512,325.243744,253.358521,10546368
2010-03-02,328.943756,331.343750,327.831238,330.125000,257.160889,8534656
2010-03-03,331.387512,334.562500,329.081238,333.281250,259.619537,5904976
2010-03-04,332.750000,333.000000,325.500000,327.975006,255.486160,6755240
2010-03-05,329.237488,330.000000,326.631256,329.462494,256.644867,4984808
2010-03-08,331.625000,334.918762,329.762512,332.443756,258.967194,8664992
2010-03-09,331.256256,337.687500,327.231262,335.493744,261.343170,7958752
2010-03-10,334.362488,336.431244,331.250000,332.406250,258.937927,7330952
2010-03-11,333.125000,336.875000,331.250000,335.368744,261.245728,4298424
2010-03-12,337.487488,338.000000,332.037506,334.156250,260.301147,3176920
2010-03-15,331.799988,339.062500,329.500000,337.656250,263.027649,10582856
2010-03-16,337.500000,343.118744,335.287506,341.543762,266.055908,5881344
2010-03-17,341.875000,344.212494,339.125000,342.287506,266.635345,6352000
2010-03-18,342.500000,349.237488,342.500000,348.450012,271.435852,8923048
2010-03-19,347.512512,349.375000,345.006256,346.543762,269.950745,12582544
2010-03-22,344.012512,347.125000,342.862488,344.674988,268.495056,4108528
2010-03-23,346.256256,349.875000,345.518738,346.937500,270.257477,4792560
2010-03-25,346.375000,358.750000,343.856262,351.743744,274.001465,15207528
2010-03-26,352.000000,353.125000,345.375000,346.856262,270.194244,9105680
2010-03-29,344.750000,346.250000,337.531250,339.581238,264.527130,13981704
2010-03-30,339.375000,339.375000,328.825012,330.512512,257.462769,10649936
2010-03-31,331.737488,334.587494,325.825012,326.993744,254.721756,13070104
2010-04-01,327.524994,334.750000,327.500000,333.806244,260.028503,8187000
2010-04-05,334.875000,336.250000,329.750000,334.743744,260.758850,7318616
2010-04-06,335.250000,335.625000,330.656250,331.406250,258.158966,5348808
2010-04-07,331.943756,334.350006,327.174988,330.468750,257.428680,8380880
2010-04-08,330.000000,334.737488,328.750000,332.968750,259.376129,7227984
2010-04-09,333.750000,337.212494,333.125000,334.524994,260.588379,8260312
2010-04-12,335.737488,337.250000,331.506256,335.387512,261.260315,8325648
2010-04-13,336.250000,349.231262,329.375000,347.737488,270.880646,57635400
2010-04-15,348.500000,353.087494,344.912506,350.200012,272.798981,22395128
2010-04-16,349.012512,351.125000,346.381256,348.575012,271.533081,6244344
2010-04-19,346.831238,346.831238,342.000000,343.987488,267.959534,8754896
2010-04-20,345.687500,348.743744,340.000000,340.912506,265.564178,9542128
2010-04-21,342.875000,343.718750,337.537506,339.056244,264.118195,6496288
2010-04-22,338.500000,345.356262,336.625000,339.799988,264.697540,6978144
2010-04-23,341.875000,344.212494,339.606262,340.868744,265.530090,5888336
2010-04-26,341.262512,344.250000,340.631256,342.368744,266.698608,4454288
2010-04-27,341.137512,342.799988,340.799988,342.181244,266.552521,3280256
2010-04-28,338.762512,341.493744,336.387512,337.437500,262.857239,5544496
2010-04-29,337.375000,341.612488,334.375000,338.643738,263.796753,11319960
2010-04-30,339.000000,344.850006,334.637512,342.268738,266.620636,8067024
2010-05-03,338.500000,339.368744,335.250000,336.862488,262.409271,5408952
2010-05-04,338.125000,338.250000,331.937500,333.268738,259.609833,6576208
2010-05-05,331.174988,338.500000,326.250000,336.625000,262.224304,12122080
2010-05-06,336.287506,336.287506,330.693756,332.268738,258.830933,7808360
2010-05-07,329.762512,330.668762,325.881256,327.106262,254.809372,8984392
2010-05-10,327.500000,335.475006,327.500000,334.462494,260.539734,5635408
2010-05-11,333.725006,334.312500,329.500000,332.593750,259.084015,5802824
2010-05-12,332.000000,337.362488,331.531250,335.212494,261.123993,9185176
2010-05-13,335.500000,340.375000,332.656250,338.268738,263.504730,4923880
2010-05-14,338.750000,340.875000,328.750000,331.487488,258.222229,6824496
2010-05-17,329.375000,331.006256,322.006256,327.043762,254.760681,8170824
2010-05-18,332.500000,332.500000,322.756256,328.649994,256.011902,7144600
2010-05-19,328.250000,331.543762,324.181244,325.356262,253.446136,11939240
2010-05-20,326.500000,329.318756,323.312500,325.093750,253.241638,6508872
2010-05-21,321.000000,326.000000,319.793762,322.718750,251.391556,7127200
2010-05-24,326.375000,328.750000,322.406250,325.049988,253.207581,7186104
2010-05-25,323.356262,323.356262,313.762512,316.674988,246.683533,8838128
2010-05-26,320.631256,329.987488,319.531250,327.631256,256.738434,7868856
2010-05-27,328.475006,333.000000,324.387512,330.418762,258.922791,11312696
2010-05-28,333.756256,335.549988,329.662506,334.681244,262.263000,6793992
2010-05-31,341.875000,341.875000,328.068756,332.250000,260.357849,7020752
2010-06-01,331.875000,332.187500,327.200012,328.043762,257.061707,5782888
2010-06-02,329.375000,331.493744,328.012512,330.031250,258.619141,6557144
2010-06-03,332.500000,338.225006,332.500000,337.250000,264.275940,5517096
2010-06-04,337.250000,342.250000,335.306244,341.118744,267.307526,4950400
2010-06-07,338.750000,338.750000,331.250000,333.956238,261.694855,7781952
2010-06-08,333.956238,336.125000,330.981262,331.812500,260.014862,6651144
2010-06-09,333.500000,333.500000,327.062500,328.118744,257.120453,5427120
2010-06-10,328.149994,331.750000,327.568756,330.693756,259.138275,5187448
2010-06-11,333.112488,336.362488,327.625000,328.843750,257.688538,9912864
2010-06-14,331.262512,344.856262,331.262512,343.299988,269.016846,9728848
2010-06-15,343.312500,347.500000,340.262512,341.837494,267.870697,7946312
2010-06-16,344.362488,347.437500,342.750000,346.174988,271.269684,5720064
2010-06-17,347.000000,347.975006,342.000000,345.606262,270.824036,5639240
2010-06-18,338.481262,351.875000,338.481262,348.274994,272.915253,8356232
2010-06-21,349.924988,352.350006,348.906250,350.100006,274.345398,7164752
2010-06-22,348.750000,349.918762,345.000000,345.887512,271.044434,4763688
2010-06-23,343.387512,350.618744,339.731262,349.718750,274.046631,4948088
2010-06-24,351.799988,354.212494,347.881256,352.837494,276.490631,12316104
2010-06-25,351.250000,351.493744,346.375000,347.212494,272.082733,3345664
2010-06-28,346.250000,352.125000,346.250000,351.125000,275.148621,3834168
2010-06-29,349.131256,351.700012,345.887512,349.193756,273.635315,3773072
2010-06-30,347.250000,351.081238,341.500000,348.875000,273.385468,9449976
2010-07-01,348.875000,348.875000,343.875000,345.881256,271.039520,5847248
2010-07-02,346.868744,346.868744,339.500000,340.937500,267.165466,11169440
2010-07-05,341.250000,344.000000,340.000000,342.931244,268.727875,3616720
2010-07-06,342.875000,349.875000,342.875000,348.137512,272.807495,5872600
2010-07-07,349.950012,349.950012,345.649994,347.718750,272.479401,5923392
2010-07-08,350.750000,355.799988,350.012512,353.562500,277.058655,6278192
2010-07-09,354.762512,360.062500,354.762512,359.225006,281.496002,7859112
2010-07-12,356.256256,363.750000,356.250000,361.987488,283.660645,8597240
2010-07-13,358.750000,359.381256,347.625000,349.593750,273.948669,25502384
2010-07-14,348.743744,351.125000,342.125000,342.862488,268.673950,14193928
2010-07-15,343.618744,347.000000,342.500000,344.950012,270.309723,8328136
2010-07-16,344.375000,348.875000,343.875000,347.125000,272.014130,8205560
2010-07-19,343.625000,349.100006,341.968750,346.306244,271.372589,7047120
2010-07-20,346.306244,347.812500,344.187500,344.956238,270.314636,5054736
2010-07-21,345.912506,347.375000,345.000000,346.456238,271.490051,2634480
2010-07-22,345.593750,345.593750,340.881256,344.312500,269.810181,8226952
2010-07-23,348.375000,358.756256,345.625000,348.306244,272.939758,5323096
2010-07-26,348.750000,351.250000,348.750000,350.556244,274.702911,4470816
2010-07-27,350.375000,354.250000,350.375000,353.600006,277.088104,5093960
2010-07-28,353.625000,354.812500,351.500000,354.012512,277.411346,3725168
2010-07-29,353.100006,355.000000,351.356262,354.143738,277.514160,3613008
2010-07-30,351.875000,353.906250,345.000000,348.549988,273.130737,4472672
2010-08-02,350.000000,351.600006,347.643738,349.618744,273.968231,3815232
2010-08-03,350.625000,352.375000,346.187500,348.037506,272.729218,2434584
2010-08-04,348.750000,361.500000,348.750000,359.312500,281.564484,9536024
2010-08-05,360.000000,363.350006,357.693756,358.656250,281.050262,6594296
2010-08-06,357.625000,361.500000,356.500000,357.975006,280.516479,3676480
2010-08-09,356.062500,360.362488,352.031250,359.331238,281.579224,4201544
2010-08-10,358.750000,358.750000,351.875000,353.631256,277.112488,4811984
2010-08-11,354.250000,357.237488,350.000000,351.362488,275.334717,5344800
2010-08-12,349.500000,349.500000,344.250000,346.587494,271.593018,6973400
2010-08-13,346.875000,349.750000,344.375000,347.156250,272.038666,5561808
2010-08-16,345.000000,347.250000,343.750000,345.237488,270.535065,5193608
2010-08-17,344.375000,347.062500,341.250000,343.812500,269.418488,5140640
2010-08-18,345.637512,352.437500,344.768738,350.906250,274.977234,6128144
2010-08-19,351.875000,353.125000,348.493744,350.575012,274.717621,4826744
2010-08-20,350.375000,350.375000,344.250000,346.200012,271.289307,4624824
2010-08-23,346.500000,351.250000,345.162506,350.393738,274.575592,4511832
2010-08-24,348.625000,348.625000,344.399994,345.656250,270.863129,5247552
2010-08-25,345.250000,349.243744,344.493744,346.362488,271.416504,3502008
2010-08-26,346.875000,347.868744,343.418762,345.706238,270.902405,7834984
2010-08-27,344.750000,344.750000,335.174988,338.737488,265.441467,6973800
2010-08-30,339.918762,342.000000,333.287506,337.556244,264.515869,4781168
2010-08-31,335.625000,340.500000,334.518738,339.231262,265.828430,7722280
2010-09-01,339.231262,348.062500,338.531250,347.018738,271.930878,10131800
2010-09-02,349.875000,351.750000,343.237488,344.125000,269.663269,3402512
2010-09-03,345.137512,350.500000,345.137512,347.181244,272.058289,7606688
2010-09-06,348.281250,355.000000,348.200012,353.956238,277.367279,6391192
2010-09-07,355.000000,359.112488,351.274994,358.118744,280.629028,8321272
2010-09-08,357.125000,360.825012,353.125000,359.924988,282.044495,9386496
2010-09-09,358.762512,362.500000,357.250000,361.875000,283.572571,7591392
2010-09-13,361.250000,368.125000,360.250000,367.112488,287.676727,6650488
2010-09-14,368.825012,375.000000,368.750000,371.950012,291.467560,9767144
2010-09-15,371.875000,382.500000,371.125000,381.606262,299.034363,14344648
2010-09-16,379.006256,379.006256,369.781250,370.743744,290.522247,7088984
2010-09-17,370.743744,376.562500,369.924988,371.268738,290.933624,8616488
2010-09-20,371.875000,377.250000,371.875000,376.075012,294.699982,5025976
2010-09-21,376.875000,383.125000,374.575012,382.393738,299.651398,9223912
2010-09-22,382.562500,382.862488,374.306244,376.787506,295.258331,10806440
2010-09-23,375.631256,379.343750,371.631256,377.862488,296.100616,11181376
2010-09-24,377.862488,382.337494,374.206238,381.137512,298.667053,8791520
2010-09-27,381.875000,382.500000,377.918762,379.075012,297.050812,7210320
2010-09-28,378.125000,378.512512,375.125000,377.075012,295.483612,6209144
2010-09-29,378.250000,384.875000,375.325012,378.881256,296.898987,8972920
2010-09-30,380.868744,384.375000,375.931244,381.312500,298.804138,13665816
2010-10-01,381.375000,388.756256,378.287506,387.768738,303.863403,8086512
2010-10-04,389.000000,395.250000,382.818756,384.806244,301.541901,7636640
2010-10-05,384.375000,388.875000,383.750000,385.587494,302.154144,5189152
2010-10-06,388.250000,390.362488,384.575012,387.975006,304.024994,5788528
2010-10-07,386.125000,387.187500,380.250000,381.681244,299.093079,6833672
2010-10-08,382.500000,385.706238,379.631256,384.537506,301.331268,6548160
2010-10-11,385.037506,387.125000,382.331238,384.306244,301.150055,4493832
2010-10-12,384.000000,385.618744,381.287506,384.399994,301.223572,4625624
2010-10-13,385.125000,395.600006,384.399994,394.106262,308.829529,13024504
2010-10-14,395.637512,403.618744,394.524994,398.156250,312.003235,9193376
2010-10-15,400.000000,404.750000,382.643738,384.537506,301.331268,25870360
2010-10-18,385.062500,389.862488,379.912506,388.381256,304.343414,12591096
2010-10-19,386.837494,388.131256,375.125000,376.274994,294.856598,14077712
2010-10-20,376.225006,380.575012,373.750000,377.325012,295.679443,7093856
2010-10-21,374.731262,379.799988,372.512512,379.306244,300.215668,9231920
2010-10-22,375.656250,385.612488,375.375000,381.643738,302.065765,11345744
2010-10-25,382.350006,384.362488,376.262512,377.393738,298.701874,5224432
2010-10-26,377.500000,380.412506,375.337494,376.731262,298.177643,6925872
2010-10-27,375.250000,376.250000,370.899994,372.524994,294.848389,9072696
2010-10-28,373.000000,379.112488,368.506256,371.356262,293.923309,18232152
2010-10-29,373.625000,374.750000,368.000000,371.462494,294.007416,6886024
2010-11-01,372.875000,378.993744,372.875000,375.206238,296.970581,4552944
2010-11-02,375.250000,379.075012,373.100006,378.381256,299.483551,4998504
2010-11-03,378.993744,380.593750,376.881256,378.043762,299.216492,3047536
2010-11-04,380.500000,385.625000,379.118744,384.643738,304.440277,5514792
2010-11-08,385.500000,385.500000,375.843750,376.987488,298.380432,5381520
2010-11-09,379.600006,384.375000,378.750000,382.475006,302.723724,5266960
2010-11-10,381.000000,388.125000,378.762512,385.331238,304.984314,9728432
2010-11-11,385.500000,385.500000,381.375000,381.831238,302.214142,5586392
2010-11-12,379.750000,379.843750,373.625000,374.731262,296.594696,7499456
2010-11-15,375.375000,380.618744,372.200012,378.756256,299.780365,5850488
2010-11-16,376.500000,377.375000,367.531250,371.368744,293.933228,8375136
2010-11-18,373.625000,378.981262,369.831238,375.493744,297.198120,7128224
2010-11-19,373.443756,376.087494,368.125000,370.475006,293.225861,5664792
2010-11-22,371.418762,383.500000,371.418762,380.462494,301.130859,8780144
2010-11-23,378.487488,382.350006,372.493744,376.512512,298.004486,4579872
2010-11-24,377.987488,379.362488,368.781250,374.487488,296.401672,4038888
2010-11-25,375.693756,388.875000,375.693756,383.043762,303.173889,18331976
2010-11-26,383.750000,388.000000,378.368744,380.256256,300.967560,9515792
2010-11-29,383.125000,386.956238,381.393738,382.993744,303.134277,4964328
2010-11-30,380.437500,385.337494,376.524994,381.375000,301.853058,9072544
2010-12-01,381.225006,383.312500,379.375000,381.549988,301.991547,4624096
2010-12-02,382.000000,388.674988,379.000000,387.312500,306.552490,7197360
2010-12-03,388.375000,393.487488,387.875000,390.625000,309.174347,6647816
2010-12-06,391.250000,397.049988,390.750000,392.924988,310.994720,6023648
2010-12-07,393.231262,399.375000,392.524994,397.325012,314.477234,6085496
2010-12-08,394.875000,395.512512,389.250000,391.393738,309.782837,6951112
2010-12-09,393.125000,397.762512,392.643738,393.931244,311.791107,7931128
2010-12-10,393.125000,395.250000,389.725006,393.031250,311.078796,6125120
2010-12-13,393.625000,394.549988,384.375000,393.162506,311.182678,6849080
2010-12-14,395.462494,396.750000,390.850006,394.831238,312.503479,3933584
2010-12-15,393.337494,401.125000,393.337494,400.431244,316.935822,8254392
2010-12-16,402.424988,412.500000,401.250000,411.662506,325.825287,8509144
2010-12-20,406.512512,420.475006,406.500000,418.743744,331.429901,11346320
2010-12-21,418.818756,421.200012,413.881256,416.156250,329.382019,8059840
2010-12-22,415.625000,419.962494,414.218750,416.562500,329.703461,5927280
2010-12-23,418.000000,421.500000,416.156250,420.987488,333.205872,6231504
2010-12-24,418.375000,422.725006,417.756256,421.268738,333.428436,3620064
2010-12-27,419.625000,423.975006,419.625000,422.112488,334.096222,3691760
2010-12-28,421.375000,423.743744,420.437500,422.831238,334.665070,2554440
2010-12-29,422.625000,426.875000,421.387512,425.612488,336.866425,3802920
2010-12-30,426.250000,431.750000,425.250000,430.868744,341.026672,8991688
2010-12-31,429.125000,431.375000,425.643738,430.343750,340.611084,5859728
2011-01-03,430.500000,433.712494,428.462494,432.293762,342.154602,5048544
2011-01-04,432.125000,437.375000,432.125000,435.181244,344.439941,8119288
2011-01-05,433.125000,434.625000,430.637512,432.450012,342.278259,3523160
2011-01-06,435.000000,436.625000,430.512512,434.768738,344.113434,4691840
2011-01-07,432.918762,436.875000,419.543762,421.343750,333.487762,8550928
2011-01-10,421.875000,430.393738,419.000000,424.468750,335.961151,10390408
2011-01-11,417.500000,427.924988,411.012512,415.712494,329.030762,12319416
2011-01-12,418.750000,423.750000,414.774994,422.162506,334.135803,10035400
2011-01-13,411.625000,412.375000,399.375000,400.649994,317.108887,22352872
2011-01-14,398.268738,409.737488,398.125000,400.537506,317.019897,10321640
2011-01-17,400.000000,410.212494,398.906250,408.600006,323.401306,8218616
2011-01-18,406.250000,416.962494,406.250000,415.375000,328.763611,9797168
2011-01-19,413.393738,414.250000,404.475006,406.200012,321.501740,6935088
2011-01-20,404.000000,413.424988,402.262512,411.987488,326.082397,7231848
2011-01-21,408.875000,409.750000,403.875000,405.481262,320.932739,4626824
2011-01-24,405.000000,411.250000,403.412506,410.581238,324.969421,7501360
2011-01-25,408.125000,413.106262,404.506256,407.456238,322.495941,9925912
2011-01-27,408.625000,408.625000,398.187500,399.612488,316.287689,12710648
2011-01-28,400.725006,408.568756,392.581238,396.018738,313.443420,12684296
2011-01-31,392.312500,392.312500,385.774994,389.712494,308.452087,7749368
2011-02-01,390.787506,391.049988,380.387512,386.149994,305.632416,10301688
2011-02-02,389.125000,395.500000,383.125000,386.156250,305.637360,9174728
2011-02-03,387.674988,394.125000,385.774994,389.700012,308.442200,6049408
2011-02-04,387.375000,390.462494,378.299988,380.987488,301.546356,6959880
2011-02-07,384.362488,389.237488,382.625000,385.931244,305.459259,7341128
